project_id,checklist_id,name,asset_name,asset_type,discipline,status,status_id,type_name,date_created,note,assigned_name,number,extended_status_raw,last_synced
51203,25106298,EDCKUL21ACS032G0 - L1 - Red Tag Checklist,EDCKUL21ACS032G0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,10,"{""not_started_date"": ""2026-05-06 07:14:55"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106688,EDCKUL21ACS032G0 - L2 - Yellow Tag Checklist,EDCKUL21ACS032G0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,400,"{""not_started_date"": ""2026-05-06 07:16:25"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107107,EDCKUL21ACS032G0 - L3 - Green Tag Checklist,EDCKUL21ACS032G0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,790,"{""not_started_date"": ""2026-05-06 07:21:24"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106299,EDCKUL21ACS032H0 - L1 - Red Tag Checklist,EDCKUL21ACS032H0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,11,"{""not_started_date"": ""2026-05-06 07:14:55"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106689,EDCKUL21ACS032H0 - L2 - Yellow Tag Checklist,EDCKUL21ACS032H0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,401,"{""not_started_date"": ""2026-05-06 07:16:26"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107108,EDCKUL21ACS032H0 - L3 - Green Tag Checklist,EDCKUL21ACS032H0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,791,"{""not_started_date"": ""2026-05-06 07:21:24"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106300,EDCKUL21ACS033A0 - L1 - Red Tag Checklist,EDCKUL21ACS033A0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,12,"{""not_started_date"": ""2026-05-06 07:14:55"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106690,EDCKUL21ACS033A0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033A0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,402,"{""not_started_date"": ""2026-05-06 07:16:26"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107109,EDCKUL21ACS033A0 - L3 - Green Tag Checklist,EDCKUL21ACS033A0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,792,"{""not_started_date"": ""2026-05-06 07:21:24"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106301,EDCKUL21ACS033B0 - L1 - Red Tag Checklist,EDCKUL21ACS033B0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,13,"{""not_started_date"": ""2026-05-06 07:14:55"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106691,EDCKUL21ACS033B0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033B0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,403,"{""not_started_date"": ""2026-05-06 07:16:26"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107110,EDCKUL21ACS033B0 - L3 - Green Tag Checklist,EDCKUL21ACS033B0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,793,"{""not_started_date"": ""2026-05-06 07:21:25"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106302,EDCKUL21ACS033C0 - L1 - Red Tag Checklist,EDCKUL21ACS033C0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,14,"{""not_started_date"": ""2026-05-06 07:14:55"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106692,EDCKUL21ACS033C0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033C0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,404,"{""not_started_date"": ""2026-05-06 07:16:27"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107111,EDCKUL21ACS033C0 - L3 - Green Tag Checklist,EDCKUL21ACS033C0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,794,"{""not_started_date"": ""2026-05-06 07:21:25"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106303,EDCKUL21ACS033D0 - L1 - Red Tag Checklist,EDCKUL21ACS033D0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,15,"{""not_started_date"": ""2026-05-06 07:14:56"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106693,EDCKUL21ACS033D0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033D0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,405,"{""not_started_date"": ""2026-05-06 07:16:27"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107112,EDCKUL21ACS033D0 - L3 - Green Tag Checklist,EDCKUL21ACS033D0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,795,"{""not_started_date"": ""2026-05-06 07:21:25"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106304,EDCKUL21ACS033E0 - L1 - Red Tag Checklist,EDCKUL21ACS033E0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,16,"{""not_started_date"": ""2026-05-06 07:14:56"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106694,EDCKUL21ACS033E0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033E0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,406,"{""not_started_date"": ""2026-05-06 07:16:27"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107113,EDCKUL21ACS033E0 - L3 - Green Tag Checklist,EDCKUL21ACS033E0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,796,"{""not_started_date"": ""2026-05-06 07:21:25"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106305,EDCKUL21ACS033F0 - L1 - Red Tag Checklist,EDCKUL21ACS033F0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,17,"{""not_started_date"": ""2026-05-06 07:14:56"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106695,EDCKUL21ACS033F0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033F0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,407,"{""not_started_date"": ""2026-05-06 07:16:28"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107114,EDCKUL21ACS033F0 - L3 - Green Tag Checklist,EDCKUL21ACS033F0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,797,"{""not_started_date"": ""2026-05-06 07:21:26"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106306,EDCKUL21ACS033G0 - L1 - Red Tag Checklist,EDCKUL21ACS033G0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,18,"{""not_started_date"": ""2026-05-06 07:14:56"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106696,EDCKUL21ACS033G0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033G0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,408,"{""not_started_date"": ""2026-05-06 07:16:28"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107115,EDCKUL21ACS033G0 - L3 - Green Tag Checklist,EDCKUL21ACS033G0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,798,"{""not_started_date"": ""2026-05-06 07:21:26"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106307,EDCKUL21ACS033H0 - L1 - Red Tag Checklist,EDCKUL21ACS033H0,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,19,"{""not_started_date"": ""2026-05-06 07:14:56"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106697,EDCKUL21ACS033H0 - L2 - Yellow Tag Checklist,EDCKUL21ACS033H0,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,409,"{""not_started_date"": ""2026-05-06 07:16:28"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107116,EDCKUL21ACS033H0 - L3 - Green Tag Checklist,EDCKUL21ACS033H0,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,799,"{""not_started_date"": ""2026-05-06 07:21:26"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106308,EDCKUL21ACS03010 - L1 - Red Tag Checklist,EDCKUL21ACS03010,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,20,"{""not_started_date"": ""2026-05-06 07:14:56"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106698,EDCKUL21ACS03010 - L2 - Yellow Tag Checklist,EDCKUL21ACS03010,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,410,"{""not_started_date"": ""2026-05-06 07:16:28"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107117,EDCKUL21ACS03010 - L3 - Green Tag Checklist,EDCKUL21ACS03010,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,800,"{""not_started_date"": ""2026-05-06 07:21:26"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106309,EDCKUL21ACS03020 - L1 - Red Tag Checklist,EDCKUL21ACS03020,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,21,"{""not_started_date"": ""2026-05-06 07:14:57"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106699,EDCKUL21ACS03020 - L2 - Yellow Tag Checklist,EDCKUL21ACS03020,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,411,"{""not_started_date"": ""2026-05-06 07:16:29"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107118,EDCKUL21ACS03020 - L3 - Green Tag Checklist,EDCKUL21ACS03020,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,801,"{""not_started_date"": ""2026-05-06 07:21:27"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106310,EDCKUL21ACS03030 - L1 - Red Tag Checklist,EDCKUL21ACS03030,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,22,"{""not_started_date"": ""2026-05-06 07:14:57"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106700,EDCKUL21ACS03030 - L2 - Yellow Tag Checklist,EDCKUL21ACS03030,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,412,"{""not_started_date"": ""2026-05-06 07:16:29"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107119,EDCKUL21ACS03030 - L3 - Green Tag Checklist,EDCKUL21ACS03030,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,802,"{""not_started_date"": ""2026-05-06 07:21:27"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106311,EDCKUL21ACS03040 - L1 - Red Tag Checklist,EDCKUL21ACS03040,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,23,"{""not_started_date"": ""2026-05-06 07:14:57"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106701,EDCKUL21ACS03040 - L2 - Yellow Tag Checklist,EDCKUL21ACS03040,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,413,"{""not_started_date"": ""2026-05-06 07:16:29"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107120,EDCKUL21ACS03040 - L3 - Green Tag Checklist,EDCKUL21ACS03040,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,803,"{""not_started_date"": ""2026-05-06 07:21:27"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106312,EDCKUL21ACS03050 - L1 - Red Tag Checklist,EDCKUL21ACS03050,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,24,"{""not_started_date"": ""2026-05-06 07:14:57"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106702,EDCKUL21ACS03050 - L2 - Yellow Tag Checklist,EDCKUL21ACS03050,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,414,"{""not_started_date"": ""2026-05-06 07:16:30"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107121,EDCKUL21ACS03050 - L3 - Green Tag Checklist,EDCKUL21ACS03050,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,804,"{""not_started_date"": ""2026-05-06 07:21:27"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106313,EDCKUL21ACS03060 - L1 - Red Tag Checklist,EDCKUL21ACS03060,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,25,"{""not_started_date"": ""2026-05-06 07:14:57"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106703,EDCKUL21ACS03060 - L2 - Yellow Tag Checklist,EDCKUL21ACS03060,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,415,"{""not_started_date"": ""2026-05-06 07:16:30"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107122,EDCKUL21ACS03060 - L3 - Green Tag Checklist,EDCKUL21ACS03060,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,805,"{""not_started_date"": ""2026-05-06 07:21:28"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106314,EDCKUL21ACS03070 - L1 - Red Tag Checklist,EDCKUL21ACS03070,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,26,"{""not_started_date"": ""2026-05-06 07:14:58"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106704,EDCKUL21ACS03070 - L2 - Yellow Tag Checklist,EDCKUL21ACS03070,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,416,"{""not_started_date"": ""2026-05-06 07:16:30"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107123,EDCKUL21ACS03070 - L3 - Green Tag Checklist,EDCKUL21ACS03070,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,806,"{""not_started_date"": ""2026-05-06 07:21:28"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106315,EDCKUL21ACS03080 - L1 - Red Tag Checklist,EDCKUL21ACS03080,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,27,"{""not_started_date"": ""2026-05-06 07:14:58"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106705,EDCKUL21ACS03080 - L2 - Yellow Tag Checklist,EDCKUL21ACS03080,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,417,"{""not_started_date"": ""2026-05-06 07:16:31"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107124,EDCKUL21ACS03080 - L3 - Green Tag Checklist,EDCKUL21ACS03080,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,807,"{""not_started_date"": ""2026-05-06 07:21:28"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106316,EDCKUL21ACS03090 - L1 - Red Tag Checklist,EDCKUL21ACS03090,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,28,"{""not_started_date"": ""2026-05-06 07:14:58"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106706,EDCKUL21ACS03090 - L2 - Yellow Tag Checklist,EDCKUL21ACS03090,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,418,"{""not_started_date"": ""2026-05-06 07:16:31"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107125,EDCKUL21ACS03090 - L3 - Green Tag Checklist,EDCKUL21ACS03090,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,808,"{""not_started_date"": ""2026-05-06 07:21:29"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106317,EDCKUL21ACS03110 - L1 - Red Tag Checklist,EDCKUL21ACS03110,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,29,"{""not_started_date"": ""2026-05-06 07:14:58"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106707,EDCKUL21ACS03110 - L2 - Yellow Tag Checklist,EDCKUL21ACS03110,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,419,"{""not_started_date"": ""2026-05-06 07:16:31"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25107126,EDCKUL21ACS03110 - L3 - Green Tag Checklist,EDCKUL21ACS03110,equipment,Mechanical,Not Started,203955,GREEN Tag,05/06/2026,,,809,"{""not_started_date"": ""2026-05-06 07:21:29"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106318,EDCKUL21ACS03120 - L1 - Red Tag Checklist,EDCKUL21ACS03120,equipment,Mechanical,Not Started,203955,RED Tag ,05/06/2026,,,30,"{""not_started_date"": ""2026-05-06 07:14:58"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
51203,25106708,EDCKUL21ACS03120 - L2 - Yellow Tag Checklist,EDCKUL21ACS03120,equipment,Mechanical,Not Started,203955,YELLOW Tag,05/06/2026,,,420,"{""not_started_date"": ""2026-05-06 07:16:32"", ""not_started_person"": ""Aaron Asir"", ""in_progress_date"": """", ""in_progress_person"": """", ""completed_date"": """", ""completed_person"": """", ""reviewed_date"": """", ""reviewed_person"": """"}",2026-07-25T04:06:30.463082+00:00
